w1b	w2b	w3b	w4b	l2	l3	l4
20491	1058884	34373888	23199760	1079375	35453263	58653023
20491	1059844	29392912	524768	1080335	30473247	30998015
20491	1059844	29392912	34210080	1080335	30473247	64683327
20491	1059844	524768	25329680	1080335	1605103	26934783
20491	1059844	34210080	19136592	1080335	35290415	54427007
20491	1059844	34210080	25460752	1080335	35290415	60751167
20491	1059844	34210080	8683664	1080335	35290415	43974079
20491	1059844	16941248	4981024	1080335	18021583	23002607
20491	1059844	16941248	4980784	1080335	18021583	23002367
20491	1059844	16941248	38011152	1080335	18021583	56032735
20491	1059844	21103120	9175424	1080335	22183455	31358879
20491	1059844	21103120	34373888	1080335	22183455	56557343
20491	1059844	34373888	23199760	1080335	35454223	58653983
20491	688148	3408064	50341120	708639	4116703	54457823
20491	688148	5246080	50340160	708639	5954719	56294879
20491	16941076	1835552	4197760	16961567	18797119	22994879
20491	16941076	1835552	4202944	16961567	18797119	23000063
20491	16941076	35130368	4464960	16961567	52091935	56556895
20491	4587540	35130368	18882880	4608031	39738399	58621279
20491	140548	8947728	3408064	161039	9108767	12516831
20491	140548	29392912	1835552	161039	29553951	31389503
20491	140548	1835552	4229264	161039	1996591	6225855
20491	1188868	29392912	786784	1209359	30602271	31389055
20491	1188868	29392912	789248	1209359	30602271	31391519
20491	1188868	29392912	34343168	1209359	30602271	64945439
20491	1712132	16812224	2360080	1732623	18544847	20904927
20491	1704068	29392912	33825088	1724559	31117471	64942559
20491	4849796	8397136	1313824	4870287	13267423	14581247
20491	4849796	8390960	1320448	4870287	13261247	14581695
20491	4849796	8390960	17835520	4870287	13261247	31096767
20491	4849796	8390960	1352704	4870287	13261247	14613951
20491	4849796	8651056	17835520	4870287	13521343	31356863
20491	4849796	9470240	18883600	4870287	14340527	33224127
20491	4849796	10592	25460752	4870287	4880879	30341631
20491	4849796	35120	17835520	4870287	4905407	22740927
20491	4849796	297248	17835520	4870287	5167535	23003055
20491	4849796	297248	18883600	4870287	5167535	24051135
20491	4849796	17828896	10494224	4870287	22699183	33193407
20491	4849796	17828896	33825088	4870287	22699183	56524271
20491	4849796	1058912	2360080	4870287	5929199	8289279
20491	4849796	1058912	25460752	4870287	5929199	31389951
20491	4849796	1058912	25460992	4870287	5929199	31390191
20491	4849796	1058912	19137792	4870287	5929199	25066991
20491	4849796	1059872	19136592	4870287	5930159	25066751
20491	4849796	1059872	2360080	4870287	5930159	8290239
20491	4849796	1059872	25460752	4870287	5930159	31390911
20491	4849796	1059872	25460992	4870287	5930159	31391151
20491	4849796	1313824	10494224	4870287	6184111	16678335
20491	4849796	16812080	1057600	4870287	21682367	22739967
20491	4849796	16812080	272128	4870287	21682367	21954495
20491	4849796	16812080	1320448	4870287	21682367	23002815
20491	4849796	16812080	1123584	4870287	21682367	22805951
20491	4849796	16812080	1384704	4870287	21682367	23067071
20491	4849796	16812080	34930944	4870287	21682367	56613311
20491	4849796	16812080	33825088	4870287	21682367	55507455
20491	4849796	1311520	25176080	4870287	6181807	31357887
20491	4849796	1057328	25460992	4870287	5927615	31388607
20491	4849796	34865200	25169152	4870287	39735487	64904639
20491	4849796	16812352	1312272	4870287	21682639	22994911
20491	4849796	16812352	1320448	4870287	21682639	23003087
20491	4849796	11584	25460752	4870287	4881871	30342623
20491	4849796	1312864	10494224	4870287	6183151	16677375
20491	4849796	17827936	272128	4870287	22698223	22970351
20491	4849796	9439552	18883600	4870287	14309839	33193439
20491	4849796	1345600	18883600	4870287	6215887	25099487
20491	4849796	1345600	50341120	4870287	6215887	56557007
20491	4849796	1320000	10488080	4870287	6190287	16678367
20491	4849796	19136592	1123584	4870287	24006879	25130463
20491	4849796	19136592	9445664	4870287	24006879	33452543
20491	4849796	1057600	25460752	4870287	5927887	31388639
20491	4849796	272128	9472016	4870287	5142415	14614431
20491	4849796	2360080	1092608	4870287	7230367	8322975
20491	4849796	2360080	17866816	4870287	7230367	25097183
20491	4849796	1312272	50340160	4870287	6182559	56522719
20491	4849796	1083920	19137792	4870287	5954207	25091999
20491	4849796	1083920	19144960	4870287	5954207	25099167
20491	4849796	1083920	18882880	4870287	5954207	24837087
20491	4849796	1083920	33825088	4870287	5954207	39779295
20491	4849796	1083920	50340160	4870287	5954207	56294367
20491	4849796	1083920	50341120	4870287	5954207	56295327
20491	4849796	1320448	10488080	4870287	6190735	16678815
20491	4849796	17835520	8423696	4870287	22705807	31129503
20491	4849796	17835520	10488080	4870287	22705807	33193887
20491	4849796	1344016	25169152	4870287	6214303	31383455
20491	4849796	298000	50340160	4870287	5168287	55508447
20491	4849796	16813072	34930944	4870287	21683359	56614303
20491	4849796	18883600	1409280	4870287	23753887	25163167
20491	4849796	18883600	34930944	4870287	23753887	58684831
20491	4849796	25169152	1351744	4870287	30039439	31391183
20491	4849796	25169152	1376336	4870287	30039439	31415775
20491	4849796	9701392	50340160	4870287	14571679	64911839
20491	4849796	9701392	50341120	4870287	14571679	64912799
20491	4849796	297008	1123584	4870287	5167295	6290879
20491	4849796	297008	18882880	4870287	5167295	24050175
20491	4849796	297008	50341120	4870287	5167295	55508415
20491	4849796	16819456	1376336	4870287	21689743	23066079
20491	4849796	16820240	34930944	4870287	21690527	56621471
20491	4849796	9472016	33825088	4870287	14342303	48167391
20491	4849796	9472016	50340160	4870287	14342303	64682463
20491	4849796	9472016	50341120	4870287	14342303	64683423
20491	4849796	25460752	1123584	4870287	30331039	31454623
20491	4849796	265264	18882880	4870287	5135551	24018431
20491	4849796	265264	50340160	4870287	5135551	55475711
20491	4849796	1346560	18882880	4870287	6216847	25099727
20491	4849796	1376336	50341120	4870287	6246623	56587743
20491	4849796	34930944	25176080	4870287	39801231	64977311
20491	4849796	17860640	10494224	4870287	22730927	33225151
20491	4849796	17860640	33825088	4870287	22730927	56556015
20491	17465348	1057120	4524048	17485839	18542959	23067007
20491	17465348	271648	1114320	17485839	17757487	18871807
20491	17465348	4458544	1123584	17485839	21944383	23067967
20491	17465348	265504	1114320	17485839	17751343	18865663
20491	17465348	1058912	2360080	17485839	18544751	20904831
20491	17465348	1312928	10494224	17485839	18798767	29292991
20491	17465348	1313824	10494224	17485839	18799663	29293887
20491	17465348	1312864	10494224	17485839	18798703	29292927
20491	17465348	1320000	10488080	17485839	18805839	29293919
20491	17465348	1057600	4524048	17485839	18543439	23067487
20491	17465348	272128	1114320	17485839	17757967	18872287
20491	17465348	1320448	10488080	17485839	18806287	29294367
20491	17465348	1058112	4524048	17485839	18543951	23067999
20491	17465348	4524048	9445664	17485839	22009887	31455551
20491	17465348	1376336	4197760	17485839	18862175	23059935
20491	9439252	16941248	272128	9459743	26400991	26673119
20491	9439252	16941248	2630912	9459743	26400991	29031903
20491	9439252	16941248	787744	9459743	26400991	27188735
20491	1441828	29392912	2630912	1462319	30855231	33486143
20491	1441828	29392912	2629952	1462319	30855231	33485183
20491	1441828	16812224	2630912	1462319	18274543	20905455
20491	1441828	16812224	10494224	1462319	18274543	28768767
20491	20054020	8947728	33825088	20074511	29022239	62847327
20491	20054020	557504	4524048	20074511	20632015	25156063
20491	20054020	34349312	4229264	20074511	54423823	58653087
20491	20054020	4197520	33825088	20074511	24272031	58097119
20491	20054020	4229264	33825088	20074511	24303775	58128863
20491	25168132	4849744	1320448	25188623	30038367	31358815
20491	25168132	34209936	1320448	25188623	59398559	60719007
20491	25168132	1320448	4718768	25188623	26509071	31227839
20491	25168132	34218000	3408064	25188623	59406623	62814687
20491	17334352	401696	5246080	17354843	17756539	23002619
20491	17334352	1320448	4327808	17354843	18675291	23003099
20491	17334352	1320448	33556868	17354843	18675291	52232159
20491	17048592	34210080	1083584	17069083	51279163	52362747
20491	4333840	16812224	1835552	4354331	21166555	23002107
20491	9175312	1059872	16941248	9195803	10255675	27196923
20491	8947728	17039776	5382208	8968219	26007995	31390203
20491	8947728	393568	17835520	8968219	9361787	27197307
20491	8947728	1441888	18875652	8968219	10410107	29285759
20491	8947728	1441888	4195716	8968219	10410107	14605823
20491	8947728	1441888	20972804	8968219	10410107	31382911
20491	8947728	1441888	50341120	8968219	10410107	60751227
20491	8947728	1441952	18875652	8968219	10410171	29285823
20491	8947728	1441952	18882880	8968219	10410171	29293051
20491	8947728	1441952	50340160	8968219	10410171	60750331
20491	8947728	1441952	50341120	8968219	10410171	60751291
20491	8947728	1311780	18882880	8968219	10279999	29162879
20491	8947728	1311780	4202944	8968219	10279999	14482943
20491	8947728	1311780	4333888	8968219	10279999	14613887
20491	8947728	1311780	50340160	8968219	10279999	60620159
20491	8947728	17835040	4456896	8968219	26803259	31260155
20491	8947728	17835040	4587904	8968219	26803259	31391163
20491	8947728	51511328	272128	8968219	60479547	60751675
20491	8947728	51511328	4457732	8968219	60479547	64937279
20491	8947728	51511328	4464960	8968219	60479547	64944507
20491	8947728	51511328	4465920	8968219	60479547	64945467
20491	8947728	51511328	4456896	8968219	60479547	64936443
20491	8947728	51511328	4202944	8968219	60479547	64682491
20491	8947728	51511328	4465024	8968219	60479547	64944571
20491	8947728	51511328	4457856	8968219	60479547	64937403
20491	8947728	51511328	4202884	8968219	60479547	64682431
20491	8947728	393664	17835520	8968219	9361883	27197403
20491	8947728	1441984	50341120	8968219	10410203	60751323
20491	8947728	17835072	4587904	8968219	26803291	31391195
20491	8947728	16785732	1507456	8968219	25753951	27261407
20491	8947728	16908612	1320448	8968219	25876831	27197279
20491	8947728	17835520	33816964	8968219	26803739	60620703
20491	8947728	17835520	4456896	8968219	26803739	31260635
20491	8947728	17835520	4587904	8968219	26803739	31391643
20491	8947728	16786692	1507456	8968219	25754911	27262367
20491	8947728	1507456	18875652	8968219	10475675	29351327
20491	8947728	1507456	18882880	8968219	10475675	29358555
20491	8947728	1507456	20972804	8968219	10475675	31448479
20491	8947728	1507456	20980032	8968219	10475675	31455707
20491	8947728	1507456	50340100	8968219	10475675	60815775
20491	8947728	1507456	50340160	8968219	10475675	60815835
20491	8947728	1507456	50341120	8968219	10475675	60816795
20491	8947728	19136896	5382208	8968219	28105115	33487323
20491	8947728	19137792	5382208	8968219	28106011	33488219
20491	8947728	5513280	18875652	8968219	14481499	33357151
20491	8947728	18875652	5382208	8968219	27843871	33226079
20491	8947728	3408064	20972804	8968219	12376283	33349087
20491	8947728	3408064	4326660	8968219	12376283	16702943
20491	8947728	3408064	50340100	8968219	12376283	62716383
20491	8947728	3408064	50341120	8968219	12376283	62717403
20491	29392912	524768	1320448	29413403	29938171	31258619
20491	29392912	524768	1190912	29413403	29938171	31129083
20491	29392912	524768	1451008	29413403	29938171	31389179
20491	29392912	524768	1313796	29413403	29938171	31251967
20491	29392912	524768	1444864	29413403	29938171	31383035
20491	29392912	524768	1442820	29413403	29938171	31380991
20491	29392912	2468	1320448	29413403	29415871	30736319
20491	29392912	526752	1320448	29413403	29940155	31260603
20491	29392912	271648	3801216	29413403	29685051	33486267
20491	29392912	655776	1051716	29413403	30069179	31120895
20491	29392912	655776	1320448	29413403	30069179	31389627
20491	29392912	3364	1507456	29413403	29416767	30924223
20491	29392912	3364	4063232	29413403	29416767	33479999
20491	29392912	3364	3801216	29413403	29416767	33217983
20491	29392912	3364	3408064	29413403	29416767	32824831
20491	29392912	10592	1507456	29413403	29423995	30931451
20491	29392912	10592	4063232	29413403	29423995	33487227
20491	29392912	10592	1967104	29413403	29423995	31391099
20491	29392912	10592	3801216	29413403	29423995	33225211
20491	29392912	534816	1507456	29413403	29948219	31455675
20491	29392912	534816	3408064	29413403	29948219	33356283
20491	29392912	657696	1320448	29413403	30071099	31391547
20491	29392912	657696	3408064	29413403	30071099	33479163
20491	29392912	265504	3801216	29413403	29678907	33480123
20491	29392912	1058912	33816964	29413403	30472315	64289279
20491	29392912	1058912	394624	29413403	30472315	30866939
20491	29392912	1059872	33816964	29413403	30473275	64290239
20491	29392912	1189920	33816964	29413403	30603323	64420287
20491	29392912	1706016	33825028	29413403	31119419	64944447
20491	29392912	1312928	2630912	29413403	30726331	33357243
20491	29392912	1313824	2629952	29413403	30727227	33357179
20491	29392912	393568	35130368	29413403	29806971	64937339
20491	29392912	34210080	1051716	29413403	63623483	64675199
20491	29392912	34210080	1311812	29413403	63623483	64935295
20491	29392912	34210080	1050820	29413403	63623483	64674303
20491	29392912	34210080	1320000	29413403	63623483	64943483
20491	29392912	34210080	1311876	29413403	63623483	64935359
20491	29392912	34210080	1320064	29413403	63623483	64943547
20491	29392912	34210080	1320448	29413403	63623483	64943931
20491	29392912	34210080	1319940	29413403	63623483	64943423
20491	29392912	34210080	3408064	29413403	63623483	67031547
20491	29392912	1441888	2630912	29413403	30855291	33486203
20491	29392912	1441888	33556868	29413403	30855291	64412159
20491	29392912	1441952	2629952	29413403	30855355	33485307
20491	29392912	1311780	2629952	29413403	30725183	33355135
20491	29392912	1575072	33825088	29413403	30988475	64813563
20491	29392912	35129376	271680	29413403	64542779	64814459
20491	29392912	35129376	263556	29413403	64542779	64806335
20491	29392912	35129376	272128	29413403	64542779	64814907
20491	29392912	35129376	271744	29413403	64542779	64814523
20491	29392912	35129376	271620	29413403	64542779	64814399
20491	29392912	1443872	2630912	29413403	30857275	33488187
20491	29392912	271680	3801216	29413403	29685083	33486299
20491	29392912	401728	35130368	29413403	29815131	64945499
20491	29392912	393664	35130368	29413403	29807067	64937435
20491	29392912	655808	1320448	29413403	30069211	31389659
20491	29392912	3396	1835552	29413403	29416799	31252351
20491	29392912	3396	1507456	29413403	29416799	30924255
20491	29392912	3396	4063232	29413403	29416799	33480031
20491	29392912	3396	3801216	29413403	29416799	33218015
20491	29392912	11584	1835552	29413403	29424987	31260539
20491	29392912	11584	1507456	29413403	29424987	30932443
20491	29392912	11584	3801216	29413403	29424987	33226203
20491	29392912	265536	3801216	29413403	29678939	33480155
20491	29392912	1051716	34349312	29413403	30465119	64814431
20491	29392912	655712	1320448	29413403	30069115	31389563
20491	29392912	1704032	33825028	29413403	31117435	64942463
20491	29392912	1050820	272128	29413403	30464223	30736351
20491	29392912	1320000	33556868	29413403	30733403	64290271
20491	29392912	1966144	33556868	29413403	31379547	64936415
20491	29392912	1313920	2629952	29413403	30727323	33357275
20491	29392912	1443968	2630912	29413403	30857371	33488283
20491	29392912	272128	3801216	29413403	29685531	33486747
20491	29392912	1835552	10628	29413403	31248955	31259583
20491	29392912	1835552	33556868	29413403	31248955	64805823
20491	29392912	1320448	33556868	29413403	30733851	64290719
