w1	w2	l2
8219	16926784	16935003
8219	804928	813147
8219	1591360	1599579
8219	4474944	4483163
8219	1051716	1059935
8219	1087552	1095771
8219	1837120	1845339
8219	16812224	16820443
8219	148800	157019
8219	933952	942171
8219	17186880	17195099
8219	540868	549087
8219	1069376	1077595
8219	17973312	17981531
8219	1851456	1859675
8219	18366528	18374747
8219	4473920	4482139
8219	655712	663931
8219	168256	176475
8219	16912704	16920923
8219	672064	680283
8219	164288	172507
8219	426304	434523
8219	688448	696667
8219	16941376	16949595
8219	33964096	33972315
8219	1196128	1204347
8219	1228864	1237083
8219	1720384	1728603
8219	19021888	19030107
8219	4343872	4352091
8219	4603968	4612187
8219	1704032	1712251
8219	1442112	1450331
8219	1216576	1224795
8219	1441984	1450203
8219	18219072	18227291
8219	16941248	16949467
8219	1049924	1058143
8219	1311812	1320031
8219	1065792	1074011
8219	1575232	1583451
8219	17828160	17836379
8219	1196352	1204571
8219	1050820	1059039
8219	1312864	1321083
8219	17827936	17836155
8219	9439552	9447771
8219	1083584	1091803
8219	1345600	1353819
8219	17860672	17868891
8219	17832000	17840219
8219	1179972	1188191
8219	17958976	17967195
8219	1966144	1974363
8219	18088128	18096347
8219	18612288	18620507
8219	16908612	16916831
8219	263556	271775
8219	16778628	16786847
8219	788864	797083
8219	1055104	1063323
8219	1313152	1321371
8219	917888	926107
8219	279684	287903
8219	17796	26015
8219	803200	811419
8219	1070208	1078427
8219	281728	289947
8219	284800	293019
8219	804992	813211
8219	311680	319899
8219	934016	942235
8219	17186944	17195163
8219	17320064	17328283
8219	1591424	1599643
8219	1196416	1204635
8219	1458304	1466523
8219	18104448	18112667
8219	4472992	4481211
8219	4473984	4482203
8219	4475008	4483227
8219	1311876	1320095
8219	1313920	1322139
8219	17828992	17837211
8219	1577344	1585563
8219	1347712	1355931
8219	17862784	17871003
8219	1443968	1452187
8219	17959040	17967259
8219	1966208	1974427
8219	18481280	18489499
8219	18089088	18097307
8219	16779652	16787871
8219	17088640	17096859
8219	17694848	17703067
8219	16779712	16787931
8219	1313088	1321307
8219	16816384	16824603
8219	1609984	1618203
8219	1458432	1466651
8219	805120	813339
8219	934144	942363
8219	790912	799131
8219	17301892	17310111
8219	19022080	19030299
8219	789248	797467
8219	16814848	16823067
8219	672512	680731
8219	280068	288287
8219	1069572	1077791
8219	803584	811803
8219	1068544	1076763
8219	805376	813595
8219	17320448	17328667
8219	1200640	1208859
8219	279424	287643
8219	312064	320283
8219	1065664	1073883
8219	1327680	1335899
8219	1328640	1336859
8219	1458688	1466907
8219	1851904	1860123
8219	4475392	4483611
8219	20990464	20998683
8219	21021184	21029403
8219	1573664	1581883
8219	1835552	1843771
8219	17826564	17834783
8219	1067776	1075995
8219	1348096	1356315
8219	17863168	17871387
8219	1442560	1450779
8219	1573636	1581855
8219	34604416	34612635
8219	281856	290075
8219	789760	797979
8219	17304832	17313051
8219	17040768	17048987
8219	787840	796059
8219	314368	322587
8219	35130368	35138587
8219	312448	320667
8219	312576	320795
8219	2116864	2125083
8219	3278080	3286299
8219	1049892	1058111
8219	1316096	1324315
8219	18093056	18101275
8219	1185024	1193243
8219	1836288	1844507
8219	1574020	1582239
8219	25169152	25177371
8219	526724	534943
8219	265476	273695
8219	526784	535003
8219	301312	309531
8219	17045760	17053979
8219	674048	682267
8219	17565952	17574171
8219	34343168	34351387
8219	543104	551323
8219	17303936	17312155
8219	1837312	1845531
8219	2246912	2255131
8219	16795780	16803999
8219	281604	289823
8219	1329156	1337375
8219	18756	26975
8219	280896	289115
8219	149764	157983
8219	411904	420123
8219	1202176	1210395
8219	1853440	1861659
8219	1067140	1075359
8219	1329408	1337627
8219	1361920	1370139
8219	1460224	1468443
8219	17975296	17983515
8219	18106368	18114587
8219	18368512	18376731
8219	21121024	21129243
8219	4737152	4745371
8219	8407300	8415519
8219	1313796	1322015
8219	17828868	17837087
8219	1349632	1357851
8219	17864704	17872923
8219	1345792	1354011
8219	1444864	1453083
8219	17959936	17968155
8219	18090112	18098331
8219	18091008	18099227
8219	18614272	18622491
8219	18089988	18098207
8219	18090048	18098267
8219	16816256	16824475
8219	17303812	17312031
8219	528772	536991
8219	267524	275743
8219	16782596	16790815
8219	528832	537051
8219	6532	14751
8219	269568	277787
8219	16784640	16792859
8219	792832	801051
8219	17307904	17316123
8219	398592	406811
8219	16913664	16921883
8219	16914688	16922907
8219	659840	668059
8219	2494720	2502939
8219	17044736	17052955
8219	17568000	17576219
8219	9474304	9482523
8219	16797828	16806047
8219	17322240	17330459
8219	1363968	1372187
8219	1134848	1143067
8219	675968	684187
8219	17322112	17330331
8219	1069188	1077407
8219	17848320	17856539
8219	18108416	18116635
8219	1593472	1601691
8219	4739200	4747419
8219	1315844	1324063
8219	17830916	17839135
8219	1200132	1208351
8219	1577248	1585467
8219	18354208	18362427
8219	1069248	1077467
8219	1055040	1063259
8219	17832064	17840283
8219	1839360	1847579
8219	1054464	1062683
8219	1578240	1586459
8219	1054852	1063071
8219	1579012	1587231
8219	1579264	1587483
8219	1446912	1455131
8219	17961984	17970203
8219	17963008	17971227
8219	1216640	1224859
8219	1315076	1323295
8219	18092160	18100379
8219	1839232	1847451
8219	18616320	18624539
8219	1577092	1585311
8219	1577220	1585439
8219	17567872	17576091
8219	16924804	16933023
8219	1067268	1075487
8219	34619584	34627803
8219	279812	288031
8219	1197120	1205339
8219	49540	57759
8219	180608	188827
8219	1102080	1110299
8219	573700	581919
8219	704768	712987
8219	25837568	25845787
8219	803076	811295
8219	1589440	1597659
8219	1360000	1368219
8219	2900224	2908443
8219	4735168	4743387
8219	8440064	8448283
8219	8439936	8448155
8219	835712	843931
8219	296196	304415
8219	16811268	16819487
8219	16941316	16949535
8219	1083652	1091871
8219	1343748	1351967
8219	557504	565723
8219	35204	43423
8219	575744	583963
8219	1087744	1095963
8219	1360128	1368347
8219	180544	188763
8219	182528	190747
8219	1343872	1352091
8219	17073408	17081627
8219	1347840	1356059
8219	557444	565663
8219	819584	827803
8219	17334656	17342875
8219	2670848	2679067
8219	5800192	5808411
8219	52228	60447
8219	837632	845851
8219	8964096	8972315
8219	1100800	1109019
8219	1624064	1632283
8219	4507648	4515867
8219	17090560	17098779
8219	1084420	1092639
8219	1345664	1353883
8219	312324	320543
8219	16827396	16835615
8219	1099780	1107999
8219	1100032	1108251
8219	313600	321819
8219	52480	60699
8219	180356	188575
8219	16957504	16965723
8219	443392	451611
8219	16958464	16966683
8219	966656	974875
8219	17481728	17489947
8219	1490944	1499163
8219	835840	844059
8219	573572	581791
8219	17612800	17621019
8219	1884160	1892379
8219	1359904	1368123
8219	18137088	18145307
8219	18399232	18407451
8219	165124	173343
8219	430336	438555
8219	16945408	16953627
8219	1474816	1483035
8219	19038464	19046683
8219	442400	450619
8219	442432	450651
8219	17219584	17227803
8219	4376576	4384795
8219	4636672	4644891
8219	25346048	25354267
8219	17072260	17080479
8219	1344516	1352735
8219	1083712	1091931
8219	1868032	1876251
8219	1084672	1092891
8219	1216768	1224987
8219	1476608	1484827
8219	18251776	18259995
8219	18513920	18522139
8219	18120832	18129051
8219	16812292	16820511
8219	25460992	25469211
8219	376960	385179
8219	1115396	1123615
8219	1640704	1648923
8219	1163520	1171739
8219	1409280	1417499
8219	1246464	1254683
8219	1247488	1255707
8219	1769728	1777947
8219	1900800	1909019
8219	1655040	1663259
8219	1654912	1663131
8219	1507456	1515675
8219	394500	402719
8219	16909572	16917791
8219	17432864	17441083
8219	149824	158043
8219	17171712	17179931
8219	1507584	1515803
8219	1966336	1974555
8219	50987264	50995483
8219	16926976	16935195
8219	16961536	16969755
8219	409984	418203
8219	935936	944155
8219	1196224	1204443
8219	17974272	17982491
8219	18006016	18014235
8219	1982464	1990683
8219	1720448	1728667
8219	4866176	4874395
8219	21643264	21651483
8219	34754560	34762779
8219	1442820	1451039
8219	17957892	17966111
8219	1478656	1486875
8219	17993728	18001947
8219	18219136	18227355
8219	18220032	18228251
8219	18743296	18751515
8219	1704196	1712415
8219	18483200	18491419
8219	17711104	17719323
8219	33816964	33825183
8219	282756	290975
8219	1312900	1321119
8219	268548	276767
8219	1328132	1336351
8219	1851396	1859615
8219	19152900	19161119
8219	397572	405791
8219	917764	925983
8219	409668	417887
8219	1445892	1454111
8219	1835044	1843263
8219	1345540	1353759
8219	17563780	17571999
8219	786848	795067
8219	279936	288155
8219	264608	272827
8219	17041792	17050011
8219	394624	402843
8219	395648	403867
8219	19136896	19145115
8219	278976	287195
8219	411776	419995
8219	1851520	1859739
8219	21250176	21258395
8219	426368	434587
8219	409792	418011
8219	786880	795099
8219	17042688	17050907
8219	1317120	1325339
8219	9715968	9724187
8219	442624	450843
8219	9175424	9183643
8219	25952512	25960731
8219	787744	795963
8219	300288	308507
8219	396544	404763
8219	427264	435483
8219	918784	927003
8219	19137792	19146011
8219	21234944	21243163
8219	1852416	1860635
8219	1346560	1354779
8219	264580	272799
8219	821504	829723
8219	919808	928027
8219	444416	452635
8219	266628	274847
8219	790816	799035
8219	802948	811167
8219	17056772	17064991
8219	17580064	17588283
8219	17058048	17066267
8219	804096	812315
8219	1327296	1335515
8219	9717760	9725979
8219	34883584	34891803
8219	18235392	18243611
8219	50612224	50620443
8219	17072388	17080607
8219	950528	958747
8219	17203456	17211675
8219	34373888	34382107
8219	17089536	17097755
8219	1474624	1482843
8219	18124800	18133019
8219	1998848	2007067
8219	34930944	34939163
8219	787716	795935
8219	19661056	19669275
8219	803844	812063
8219	17580096	17588315
8219	934912	943131
8219	5029888	5038107
8219	9306368	9314587
8219	5128192	5136411
8219	1970176	1978395
8219	4063232	4071451
8219	1836036	1844255
8219	1841152	1849371
8219	1871872	1880091
8219	1967104	1975323
8219	17582080	17590299
8219	1311168	1319387
8219	18612480	18620699
8219	1313028	1321247
8219	3571712	3579931
8219	18219040	18227259
8219	18221056	18229275
8219	18104384	18112603
8219	4457732	4465951
8219	4981024	4989243
8219	21238016	21246235
8219	21266688	21274907
8219	4589824	4598043
8219	4981120	4989339
8219	17074304	17082523
8219	4718980	4727199
8219	525700	533919
8219	527744	535963
8219	657792	666011
8219	704640	712859
8219	688512	696731
8219	1708160	1716379
8219	3801216	3809435
8219	1835200	1843419
8219	1706112	1714331
8219	1609856	1618075
8219	17305984	17314203
8219	17302788	17311007
8219	673024	681243
8219	1705216	1713435
8219	17596672	17604891
8219	1851424	1859643
8219	573824	582043
8219	672004	680223
8219	17580160	17588379
8219	18628608	18636827
8219	21774336	21782555
8219	8929540	8937759
8219	656644	664863
8219	921856	930075
8219	690432	698651
8219	17465600	17473819
8219	25821440	25829659
8219	672772	680991
8219	708608	716827
8219	3817472	3825691
8219	1704964	1713183
8219	1740800	1749019
8219	17698816	17707035
8219	18351108	18359327
8219	1607936	1616155
8219	1606912	1615131
8219	18481184	18489403
8219	18481216	18489435
8219	1720576	1728795
8219	20578304	20586523
8219	18612352	18620571
8219	18613248	18621467
8219	4719876	4728095
8219	4981056	4989275
8219	4850944	4859163
8219	4851968	4860187
8219	4882688	4890907
8219	17301952	17310171
8219	17334532	17342751
8219	1054980	1063199
8219	18386944	18395163
8219	17989636	17997855
8219	17860640	17868859
8219	18350212	18358431
8219	1574148	1582367
8219	3164416	3172635
8219	3686656	3694875
8219	18875652	18883871
8219	3408132	3416351
8219	2244928	2253147
8219	2377984	2386203
8219	2492672	2500891
8219	3801344	3809563
8219	3539200	3547419
8219	2507008	2515227
8219	2769152	2777371
8219	19529984	19538203
8219	35799296	35807515
8219	3164224	3172443
8219	2640128	2648347
8219	2902016	2910235
8219	3162244	3170463
8219	3948544	3956763
8219	7487488	7495707
8219	6701056	6709275
8219	3166212	3174431
8219	3408064	3416283
8219	4195716	4203935
8219	4719008	4727227
8219	4456896	4465115
8219	4197760	4205979
8219	4458880	4467099
8219	4460928	4469147
8219	4489600	4497819
8219	4751744	4759963
8219	4327808	4336027
8219	4587904	4596123
8219	4457856	4466075
8219	21496192	21504411
8219	4247680	4255899
8219	4505728	4513947
8219	4343936	4352155
8219	21119104	21127323
8219	5246080	5254299
8219	5279872	5288091
8219	20972804	20981023
8219	4719040	4727259
8219	4212996	4221215
8219	4983040	4991259
8219	4604160	4612379
8219	21234048	21242267
8219	21512448	21520667
8219	21498112	21506331
8219	5261344	5269563
8219	5261376	5269595
8219	21282816	21291035
8219	4604928	4613147
8219	21120000	21128219
8219	21123072	21131291
8219	5259396	5267615
8219	5259456	5267675
8219	4326660	4334879
8219	5112064	5120283
8219	4850048	4858267
8219	22153216	22161435
8219	6160384	6168603
8219	25559296	25567515
8219	17432960	17441179
8219	17055936	17064155
8219	16793924	16802143
8219	17056064	17064283
8219	16794884	16803103
8219	17058816	17067035
8219	18497536	18505755
8219	18366592	18374811
8219	21252096	21260315
8219	17826180	17834399
8219	18088964	18097183
8219	33556868	33565087
8219	50874368	50882587
8219	34357504	34365723
8219	33704192	33712411
8219	33964288	33972507
8219	50336004	50344223
786451	2444	788895
786451	37252	823703
786451	1053060	1839511
786451	8644	795095
786451	9604	796055
786451	24964	811415
786451	132484	918935
786451	133508	919959
786451	135556	922007
786451	147844	934295
786451	164228	950679
786451	1180036	1966487
786451	6291844	7078295
786451	18874756	19661207
786451	149636	936087
786451	18820	805271
786451	16794756	17581207
786451	18572	805023
786451	53380	839831
786451	25732	812183
786451	147596	934047
786451	1097860	1884311
786451	9453700	10240151
786451	4211844	4998295
786451	155780	942231
786451	1085572	1872023
786451	1056964	1843415
786451	1057924	1844375
786451	1181828	1968279
786451	1183876	1970327
786451	1187972	1974423
786451	16785676	17572127
786451	10564	797015
786451	11524	797975
786451	16796676	17583127
786451	55300	841751
786451	26692	813143
786451	27652	814103
786451	1067020	1853471
786451	1198084	1984535
786451	4220932	5007383
786451	1087492	1873943
786451	1058884	1845335
786451	1059844	1846295
786451	24900	811351
786451	16802052	17588503
786451	26884	813335
786451	20556	807007
786451	16797732	17584183
786451	155684	942135
786451	16802820	17589271
786451	16924684	17711135
786451	147780	934231
786451	155908	942359
786451	16925700	17712151
786451	1204228	1990679
786451	16932868	17719319
786451	182276	968727
786451	188420	974871
786451	16926724	17713175
786451	1065156	1851607
786451	2113804	2900255
786451	2121988	2908439
786451	21118980	21905431
786451	17874948	18661399
786451	168196	954647
786451	140548	926999
786451	156676	943127
786451	1228804	2015255
786451	4341772	5128223
786451	4343812	5130263
786451	4349956	5136407
786451	17956876	18743327
786451	1216516	2002967
786451	1188868	1975319
786451	1057092	1843543
786451	17831940	18618391
786451	1061124	1847575
786451	1071108	1857559
786451	17833996	18620447
786451	1081612	1868063
786451	1188100	1974551
786451	1196292	1982743
786451	17958916	18745367
786451	20054020	20840471
786451	25168132	25954583
786451	16799748	17586199
786451	16910596	17697047
786451	132488	918939
786451	1067144	1853595
786451	16778508	17564959
786451	147784	934235
786451	16783624	17570075
786451	24904	811355
786451	16785736	17572187
786451	16786696	17573147
786451	25182472	25968923
786451	16908616	17695067
786451	16795720	17582171
786451	16795912	17582363
786451	18700	805151
786451	51336	837787
786451	147724	934175
786451	1065160	1851611
786451	1067080	1853531
786451	20989960	21776411
786451	21118984	21905435
786451	16910600	17697051
786451	147656	934107
786451	149768	936219
786451	1197064	1983515
786451	19021832	19808283
786451	16926728	17713179
786451	26345480	27131931
786451	17825932	18612383
786451	17826828	18613279
786451	1057928	1844379
786451	17830920	18617371
786451	17862664	18649115
786451	1056908	1843359
786451	17860616	18647067
786451	1196296	1982747
786451	1196044	1982495
786451	17973256	18759707
